split,sampleIndex,label,profileKey,careerName,representativeLevel,levelBand,pathKeys,sharedProfile,archetype,peerWeight,peerRelationship,hardTags
train,3985,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.3065979173273982,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,3986,24,chief_ai_engineering,Chief AI Engineering,6,high,ai_engineering,False,typical_fit,0.043442807739077306,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,3987,6,chief_business_function_officer,Chief Business Function Officer,7,high,business_intelligence,False,stretch_fit,0.049675075527888475,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | stretch_fit
train,3988,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,strong_fit,0.19819624177102663,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3989,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.3382145175551254,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,3990,29,director_of_research,Director of Research,6,high,applied_research,False,strong_fit,0.03712662444765891,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3991,23,senior_ai_engineer,Senior AI Engineer,5,mid,ai_engineering,False,strong_fit,0.12092099730474844,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,3992,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,strong_fit,0.021410860264448234,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3993,19,senior_data_scientist,Senior Data Scientist,5,mid,data_science,False,strong_fit,0.16413221687688315,same_path_adjacent,mixed_signal | same_path_adjacent
train,3994,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,typical_fit,0.05870826529168716,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,3995,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,strong_fit,0.025000633142130805,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3996,27,senior_applied_dataai_researcher,Senior Applied Data/AI Researcher,4,mid,applied_research,False,typical_fit,0.1619100012462335,same_path_adjacent,mixed_signal | same_path_adjacent
train,3997,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,typical_fit,0.16367967468216632,shared_foundation,mixed_signal | shared_foundation
train,3998,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,strong_fit,0.10656999325694408,same_family_neighbor,mixed_signal | same_family_neighbor | strategic_profile
train,3999,21,chief_analytics_officer,Chief Analytics Officer,7,high,data_science,False,typical_fit,0.06112138051560173,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,4000,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,strong_fit,0.02134049757120204,cross_path_neighbor,cross_path_neighbor | high_level_profile | strategic_profile
train,4001,0,associate_data_analyst,Associate Data Analyst,1,low,business_intelligence | data_stewardship | data_engineering | data_science | ai_engineering | applied_research,True,strong_fit,0.27205512983284524,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,4002,0,associate_data_analyst,Associate Data Analyst,1,low,business_intelligence | data_stewardship | data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.27253586912171035,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,4003,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,strong_fit,0.14261761140503007,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,4004,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,typical_fit,0.20522172587060233,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,4005,6,chief_business_function_officer,Chief Business Function Officer,7,high,business_intelligence,False,stretch_fit,0.07343283435902453,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,4006,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,typical_fit,0.1496822169284701,shared_foundation,mixed_signal | shared_foundation
train,4007,21,chief_analytics_officer,Chief Analytics Officer,7,high,data_science,False,stretch_fit,0.06443149782136835,same_path_adjacent,high_level_profile | mixed_signal | same_path_adjacent | strategic_profile | stretch_fit
train,4008,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,strong_fit,0.12785597966746132,same_path_adjacent,mixed_signal | same_path_adjacent | strategic_profile
train,4009,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,stretch_fit,0.05268025636747832,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,4010,10,chief_data_officer,Chief Data Officer,7,high,data_stewardship,False,typical_fit,0.042547912020164766,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,4011,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,strong_fit,0.22498372802197955,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,4012,19,senior_data_scientist,Senior Data Scientist,5,mid,data_science,False,strong_fit,0.10374174661460026,same_path_adjacent,mixed_signal | same_path_adjacent
train,4013,19,senior_data_scientist,Senior Data Scientist,5,mid,data_science,False,typical_fit,0.18243465687547814,cross_path_neighbor,cross_path_neighbor | mixed_signal | upper_level_typical
train,4014,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,strong_fit,0.044381698269919986,cross_path_neighbor,cross_path_neighbor | high_level_profile | strategic_profile
train,4015,14,data_architech,Data Architech,5,mid,data_engineering,False,typical_fit,0.1251306527394605,cross_path_neighbor,cross_path_neighbor | mixed_signal | upper_level_typical
train,4016,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,strong_fit,0.029963925817273095,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,4017,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,stretch_fit,0.39536120633658356,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,4018,6,chief_business_function_officer,Chief Business Function Officer,7,high,business_intelligence,False,strong_fit,0.035951704889294646,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,4019,25,chief_technology_officer,Chief Technology Officer,7,high,ai_engineering,False,strong_fit,0.02903209756733357,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,4020,14,data_architech,Data Architech,5,mid,data_engineering,False,typical_fit,0.1616259806437499,cross_path_neighbor,cross_path_neighbor | mixed_signal | upper_level_typical
train,4021,2,bi_analyst,BI Analyst,3,mid,business_intelligence | data_stewardship,True,strong_fit,0.13554918870186197,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,4022,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,typical_fit,0.20828910053766458,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,4023,21,chief_analytics_officer,Chief Analytics Officer,7,high,data_science,False,strong_fit,0.03646376073023948,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,4024,2,bi_analyst,BI Analyst,3,mid,business_intelligence | data_stewardship,True,strong_fit,0.143057943058271,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,4025,12,data_engineer,Data Engineer,3,mid,data_engineering,False,typical_fit,0.12859468935557875,shared_foundation,mixed_signal | shared_foundation
train,4026,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.3490383070845957,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,4027,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,typical_fit,0.3351844998845481,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,4028,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,stretch_fit,0.17899515630635887,same_path_adjacent,mixed_signal | same_path_adjacent | strategic_profile | stretch_fit
train,4029,14,data_architech,Data Architech,5,mid,data_engineering,False,stretch_fit,0.17181338901530688,cross_path_neighbor,cross_path_neighbor | mixed_signal | stretch_fit
train,4030,21,chief_analytics_officer,Chief Analytics Officer,7,high,data_science,False,stretch_fit,0.07216482304184903,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,4031,26,applied_dataai_researcher,Applied Data/AI Researcher,3,mid,applied_research,False,stretch_fit,0.16096351889996824,shared_foundation,mixed_signal | shared_foundation | stretch_fit
train,4032,29,director_of_research,Director of Research,6,high,applied_research,False,strong_fit,0.041437940382807785,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,4033,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,stretch_fit,0.20502006567029152,shared_foundation,mixed_signal | shared_foundation | stretch_fit
train,4034,5,business_analytics_director,Business Analytics Director,6,high,business_intelligence,False,stretch_fit,0.08479320756520661,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,4035,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,strong_fit,0.11596561799800012,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,4036,27,senior_applied_dataai_researcher,Senior Applied Data/AI Researcher,4,mid,applied_research,False,stretch_fit,0.15704016980577382,cross_path_neighbor,cross_path_neighbor | mixed_signal | stretch_fit
train,4037,12,data_engineer,Data Engineer,3,mid,data_engineering,False,strong_fit,0.13083408512252187,same_family_neighbor,mixed_signal | same_family_neighbor
train,4038,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,strong_fit,0.17711864275955383,same_family_neighbor,mixed_signal | same_family_neighbor
train,4039,29,director_of_research,Director of Research,6,high,applied_research,False,strong_fit,0.03614562487788727,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,4040,2,bi_analyst,BI Analyst,3,mid,business_intelligence | data_stewardship,True,typical_fit,0.146203578259042,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,4041,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,strong_fit,0.12297320741979138,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,4042,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,strong_fit,0.10348949987699685,shared_foundation,mixed_signal | shared_foundation
train,4043,12,data_engineer,Data Engineer,3,mid,data_engineering,False,stretch_fit,0.23788582395266517,shared_foundation,mixed_signal | shared_foundation | stretch_fit
train,4044,7,data_quality_specialist,Data Quality Specialist,4,mid,data_stewardship,False,strong_fit,0.11853461545928488,same_path_adjacent,mixed_signal | same_path_adjacent
train,4045,18,data_scientist,Data Scientist,4,mid,data_science,False,strong_fit,0.14378405406871864,shared_foundation,mixed_signal | shared_foundation
train,4046,7,data_quality_specialist,Data Quality Specialist,4,mid,data_stewardship,False,typical_fit,0.13636880745060767,shared_foundation,mixed_signal | shared_foundation
train,4047,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,strong_fit,0.14575012299579113,shared_foundation,mixed_signal | shared_foundation
